Income,MntTotal,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,AcceptedCmp6,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Graduation,education_Master,education_PhD,MntRegularProds,DateJoined
41154,62,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,42,2605,0,0,0,1,0,0,1,0,0,55,28-08-15
80398,1571,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,0,0,1,0,0,54,2755,0,1,0,0,0,0,1,0,0,1545,31-03-15
18746,44,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,28,2190,0,0,1,0,0,0,0,0,0,24,16-10-16
35196,310,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,36,2752,0,0,0,1,0,0,1,0,0,123,03-04-15
60230,1027,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,64,2564,0,0,1,0,0,0,1,0,0,987,08-10-15
22108,25,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,43,2211,0,1,0,0,0,0,1,0,0,19,25-09-16
44392,182,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,46,2456,0,0,0,1,0,0,1,0,0,153,24-01-16
32233,224,1,0,26,138,15,35,25,11,72,2,6,2,2,9,0,0,1,0,0,0,1,46,2838,0,0,1,0,0,0,1,0,0,152,07-01-15
17688,9,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,41,2691,0,1,0,0,0,0,1,0,0,7,03-06-15
47175,221,1,1,81,167,2,44,6,2,19,7,4,2,4,8,0,0,1,0,0,0,1,58,2768,0,0,0,1,0,0,0,1,0,202,18-03-15
42207,219,1,0,71,116,11,72,3,17,46,4,4,1,5,6,0,0,1,0,0,0,1,36,2613,0,1,0,0,0,0,0,1,0,173,20-08-15
82571,1607,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,0,0,1,0,0,58,2247,0,0,0,0,1,0,0,0,1,1528,20-08-16
38808,216,1,0,21,125,17,52,3,19,30,4,5,1,4,8,0,0,1,0,0,0,1,48,2831,0,0,1,0,0,0,1,0,0,186,14-01-15
46854,184,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,0,1,47,2249,0,0,1,0,0,0,0,0,1,105,18-08-16
40442,156,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,68,2838,0,0,0,1,0,0,0,1,0,143,07-01-15
23529,34,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,55,2697,0,0,1,0,0,0,0,0,0,14,28-05-15
71107,1132,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,69,2656,0,1,0,0,0,0,1,0,0,937,08-07-15
46910,62,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,56,2257,0,0,0,1,0,0,0,0,1,56,10-08-16
37244,30,1,1,90,18,2,10,0,0,25,1,1,1,2,7,0,0,1,0,0,0,0,65,2587,1,0,0,0,0,0,1,0,0,5,15-09-15
82427,1349,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,0,0,54,2268,0,0,0,1,0,0,1,0,0,1242,30-07-16
75342,537,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,62,2578,0,0,1,0,0,1,0,0,0,511,24-09-15
70044,1490,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,1,0,0,0,0,0,1,0,0,1476,09-07-15
77437,1096,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,0,0,1,0,0,57,2374,0,1,0,0,0,0,1,0,0,1067,15-04-16
54984,352,0,1,51,173,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,0,0,61,2195,0,1,0,0,0,0,1,0,0,346,11-10-16
42403,39,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,49,2359,0,1,0,0,0,0,0,0,1,36,30-04-16
55761,152,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,0,0,1,0,0,0,56,2225,0,0,0,1,0,0,1,0,0,120,11-09-16
37292,394,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,37,2596,0,0,0,1,0,0,1,0,0,328,06-09-15
36145,154,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,0,1,0,0,0,1,35,2537,0,1,0,0,0,1,0,0,0,136,04-11-15
44051,153,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,47,2675,1,0,0,0,0,0,0,1,0,135,19-06-15
58086,777,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,1,0,0,0,0,0,0,0,1,762,10-06-15
81795,1294,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,68,2770,0,1,0,0,0,0,1,0,0,1206,16-03-15
28389,20,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,73,2745,0,0,0,1,0,0,0,0,0,12,10-04-15
69901,733,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,51,2555,1,0,0,0,0,0,1,0,0,584,17-10-15
80360,2188,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,1,0,0,1,1,0,0,71,2642,0,1,0,0,0,0,0,0,1,2145,22-07-15
54809,152,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,0,1,0,0,0,0,1,0,0,130,30-01-16
31859,37,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,40,2281,0,0,1,0,0,1,0,0,0,26,17-07-16
39763,151,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,49,2488,0,0,1,0,0,0,0,1,0,135,23-12-15
16014,31,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,41,2628,0,0,1,0,0,0,0,0,0,24,05-08-15
41120,57,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,0,1,0,0,0,0,1,0,0,33,26-03-16
52869,151,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,1,66,2781,0,1,0,0,0,0,0,0,1,130,05-03-15
38725,40,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,65,2209,0,1,0,0,0,0,0,0,1,35,27-09-16
77981,604,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,0,1,0,0,0,0,1,0,0,544,14-10-15
62905,563,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,56,2451,0,1,0,0,0,1,0,0,0,504,29-01-16
13533,31,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,41,2635,1,0,0,0,0,1,0,0,0,14,29-07-15
59481,403,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,45,2408,0,0,0,1,0,0,1,0,0,345,12-03-16
72117,1023,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,43,2472,0,1,0,0,0,0,1,0,0,973,08-01-16
21955,44,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,34,2454,0,1,0,0,0,1,0,0,0,33,26-01-16
67131,914,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,64,2619,0,1,0,0,0,0,1,0,0,852,14-08-15
36802,19,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,0,0,1,0,0,0,0,0,1,18,03-11-16
47808,152,0,1,30,123,1,26,2,0,72,2,3,2,3,7,0,0,1,0,0,0,0,45,2411,0,1,0,0,0,0,0,1,0,80,09-03-16
35641,150,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,48,2509,0,1,0,0,0,0,0,1,0,122,02-12-15
85431,1112,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,68,2545,0,0,0,1,0,0,0,0,1,1059,27-10-15
42664,24,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,53,2262,0,1,0,0,0,0,1,0,0,24,05-08-16
21888,149,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,34,2706,0,0,1,0,0,0,0,1,0,85,19-05-15
28973,257,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,43,2783,0,1,0,0,0,0,0,0,1,245,03-03-15
39435,89,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,47,2486,0,0,0,1,0,0,0,0,1,76,25-12-15
65370,432,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,36,2491,0,1,0,0,0,1,0,0,0,403,20-12-15
20194,32,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,0,0,1,0,0,0,0,0,0,17,07-05-15
42473,119,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,0,0,1,0,0,0,0,0,1,94,07-07-16
64590,1308,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,52,2782,0,1,0,0,0,0,1,0,0,1278,04-03-15
71232,900,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,61,2372,0,0,0,1,0,0,1,0,0,883,17-04-16
43300,149,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,49,2783,1,0,0,0,0,0,1,0,0,118,03-03-15
46904,222,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,0,0,1,0,0,0,1,0,0,191,24-03-15
49094,433,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,47,2805,0,1,0,0,0,0,1,0,0,364,09-02-15
36075,89,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,37,2361,0,0,0,1,0,0,1,0,0,59,28-04-16
60839,1122,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,41,2829,0,0,0,1,0,1,0,0,0,994,16-01-15
82122,1282,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,0,0,1,0,0,58,2477,0,0,0,1,0,1,0,0,0,1182,03-01-16
34074,188,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,0,0,68,2510,0,0,0,1,0,0,1,0,0,121,01-12-15
28520,23,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,60,2539,0,1,0,0,0,0,0,1,0,3,02-11-15
62535,346,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,65,2428,0,0,1,0,0,0,1,0,0,294,21-02-16
36273,67,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,43,2233,0,0,1,0,0,0,0,1,0,58,03-09-16
63404,885,0,2,97,734,26,70,11,44,17,2,6,3,4,4,1,0,0,0,0,0,0,56,2182,0,0,0,1,0,0,1,0,0,868,24-10-16
78416,996,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,0,0,0,1,0,0,1,0,0,813,14-11-16
75702,1884,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,0,0,46,2782,0,0,0,1,0,0,1,0,0,1847,04-03-15
59385,149,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,0,0,0,1,0,0,0,1,0,113,16-09-15
25545,125,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,33,2818,0,1,0,0,0,0,1,0,0,40,27-01-15
44689,23,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,0,0,69,2329,0,1,0,0,0,0,1,0,0,12,30-05-16
7144,125,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,0,0,1,0,0,0,0,0,1,-166,26-04-16
22669,125,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,2562,0,0,0,1,0,0,0,1,0,77,10-10-15
63159,1760,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,0,0,46,2760,0,0,1,0,0,0,0,0,1,1723,26-03-15
46757,1021,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,0,0,1,0,0,0,0,0,1,899,06-04-15
79734,897,0,0,72,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,0,0,51,2160,0,1,0,0,0,0,0,1,0,880,15-11-16
63207,1432,0,0,68,438,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,0,0,28,2684,0,0,0,1,0,0,1,0,0,1362,10-06-15
72071,1188,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,1,0,0,0,0,0,1,0,0,1038,05-07-15
21840,26,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,0,0,0,1,0,0,0,0,1,25,09-12-15
58582,721,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,0,0,38,2433,0,0,0,1,0,1,0,0,0,679,16-02-16
45203,123,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,38,2257,0,0,0,1,0,0,1,0,0,99,10-08-16
50387,491,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,0,1,0,0,0,0,1,0,0,457,19-01-16
32583,8,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,0,0,0,1,0,0,0,0,1,7,02-11-16
62568,892,0,1,99,362,17,398,80,35,61,3,5,3,5,4,1,0,0,0,0,0,0,58,2242,0,0,0,1,0,0,1,0,0,831,25-08-16
44635,65,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,1,0,0,0,0,0,0,1,0,62,29-02-16
63967,720,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,0,1,0,0,0,0,1,0,0,558,28-12-15
52513,917,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,0,0,0,1,0,1,0,0,0,685,23-01-15
25293,28,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,0,1,0,0,0,0,1,0,0,19,03-02-16
54111,338,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,0,0,0,0,1,0,0,0,1,288,13-01-16
36957,121,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,67,2820,1,0,0,0,0,0,0,0,1,90,25-01-15
80739,1541,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,0,1,0,0,0,0,0,1,0,1449,11-10-15
42160,120,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,45,2525,0,0,1,0,0,0,1,0,0,100,16-11-15
29236,90,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,0,0,1,0,0,0,1,0,0,81,26-02-16
44911,184,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,0,0,0,1,0,0,1,0,0,153,03-08-15
54693,894,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,0,1,0,0,0,0,0,0,1,859,08-07-15
48186,185,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,0,0,0,1,0,0,1,0,0,151,07-08-16
45576,120,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,75,2191,0,0,1,0,0,0,0,0,1,95,15-10-16
41580,89,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,0,0,0,1,0,0,1,0,0,86,30-04-15
80336,986,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,0,1,0,0,0,0,0,0,1,920,28-01-16
47743,255,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,0,0,63,2623,0,1,0,0,0,0,1,0,0,235,10-08-15
62972,395,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,65,2854,0,1,0,0,0,1,0,0,0,203,22-12-14
42162,118,1,0,31,46,7,59,2,4,27,2,3,1,3,6,0,0,1,0,0,0,1,39,2381,0,0,0,1,0,0,1,0,0,91,08-04-16
32313,152,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,38,2662,0,0,0,1,0,0,0,0,1,145,02-07-15
30983,118,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,57,2756,0,0,1,0,0,0,1,0,0,69,30-03-15
27071,32,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,52,2226,1,0,0,0,0,0,0,1,0,29,10-09-16
68148,957,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,63,2461,0,0,0,1,0,0,0,1,0,872,19-01-16
65735,384,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,55,2363,0,0,0,1,0,0,0,1,0,373,26-04-16
40887,118,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,0,0,1,0,0,0,1,0,0,75,24-09-15
4023,8,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,57,2165,0,1,0,0,0,0,0,0,1,7,10-11-16
30093,53,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,30,2515,0,1,0,0,0,0,1,0,0,37,26-11-15
57705,446,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,54,2328,0,1,0,0,0,0,0,0,1,406,31-05-16
25008,25,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,32,2306,0,0,1,0,0,0,1,0,0,16,22-06-16
29435,116,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,54,2851,1,0,0,0,0,0,0,1,0,52,25-12-14
22280,11,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,0,0,0,1,0,0,1,0,0,9,07-10-15
72159,1348,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,0,1,0,0,0,0,0,0,1,1295,19-03-15
38097,115,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,0,1,50,2781,0,1,0,0,0,0,0,0,1,46,05-03-15
22979,93,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,0,1,0,0,0,0,1,0,0,71,25-01-15
74290,1205,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,1,0,0,1,0,0,0,49,2480,1,0,0,0,0,0,0,1,0,1193,31-12-15
58217,90,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,0,0,1,0,0,0,0,1,0,77,07-04-15
21024,66,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,0,0,0,1,0,0,0,1,0,48,22-11-15
70116,1507,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,0,1,0,0,0,0,0,0,1,1478,16-06-15
54006,484,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,0,0,0,1,0,0,1,0,0,387,06-02-15
69063,902,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,0,1,0,0,0,0,0,0,1,876,28-03-15
11448,8,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,1,0,0,0,0,1,0,0,0,2,04-05-16
70886,907,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,0,1,0,0,0,0,1,0,0,854,03-03-16
27038,92,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,54,2808,0,0,0,0,1,0,1,0,0,77,06-02-15
34213,91,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,57,2819,0,0,0,0,1,0,1,0,0,65,26-01-15
32889,47,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,1,0,39,25-01-16
34738,18,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,1,0,0,16,28-09-16
30538,347,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,1,0,327,19-02-15
47570,90,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,71,2555,0,0,0,0,1,0,0,1,0,59,17-10-15
26642,34,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,1,26,19-07-16
69932,992,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,1,0,0,935,31-10-15
44503,40,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,1,0,0,32,03-09-16
60200,659,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,1,633,23-05-15
49638,39,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,1,0,0,39,06-09-16
23830,27,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,11,27-06-16
25509,90,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,1,79,06-02-15
72905,1312,0,0,52,407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,0,0,0,62,2318,0,1,0,0,0,0,1,0,0,1109,10-06-16
69702,982,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,1,925,10-07-15
70300,1550,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,1,0,0,0,0,0,1,0,0,1504,03-12-15
46098,84,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,45,2839,0,0,1,0,0,0,0,1,0,48,06-01-15
50616,145,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,1,0,0,0,0,0,0,0,1,141,05-09-16
62772,838,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,0,0,1,0,0,0,51,2565,0,0,1,0,0,0,0,1,0,730,07-10-15
30298,28,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,0,0,1,0,0,0,0,0,1,28,06-10-16
52413,438,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,0,0,1,0,0,0,1,0,0,426,24-03-15
44155,32,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,1,18,08-06-16
7500,72,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1,24,2756,0,1,0,0,0,1,0,0,0,22,30-03-15
76532,790,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,1,0,0,760,28-01-16
42081,355,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,1,0,0,0,0,38,2647,0,1,0,0,0,0,1,0,0,328,17-07-15
88420,1916,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,0,1,0,0,31,2217,0,0,0,1,0,0,0,1,0,1763,19-09-16
31158,67,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,1,0,0,62,17-06-15
61671,704,0,1,23,641,7,56,0,0,28,8,10,4,6,8,1,0,0,1,0,0,0,52,2185,1,0,0,0,0,0,1,0,0,676,21-10-16
69719,758,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,1,0,0,715,13-10-16
49160,221,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,1,0,0,206,09-03-16
90933,1606,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,1,0,0,66,2249,0,0,1,0,0,0,0,0,1,1527,18-08-16
113734,274,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,1,271,15-10-16
22148,38,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,1,0,0,27,31-08-16
73395,386,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,1,0,375,05-08-16
29819,37,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,1,0,0,35,13-03-16
45688,297,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,0,0,1,0,0,0,52,2314,0,1,0,0,0,0,1,0,0,288,14-06-16
60491,952,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,1,876,25-01-16
33235,64,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,1,0,0,58,25-06-16
35701,41,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,1,0,0,36,07-08-15
31535,32,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,1,0,0,0,0,40,2435,0,1,0,0,0,0,0,1,0,13,14-02-16
92556,1235,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,1207,07-09-16
67384,1383,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,1,0,0,0,50,2755,0,0,1,0,0,0,1,0,0,1276,31-03-15
32557,70,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,53,2284,0,0,1,0,0,0,0,1,0,60,14-07-16
52278,1024,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,1,850,15-06-15
